id,content,cleaned_text
{W6S5-F8MI53VB-3813TCSK},"The Grand Escort Headquarters was formed in late 1943 to coordinate convoys and implement a standard doctrine. The escort force was the newly established 6th Escort Convoy Command and included Kajiokia's flagship, the coal burning minelayer {Ship|Japanese minelayer|Shirataka||2}, as well as destroyers {Ship|Japanese destroyer|Asakaze|1922|2}, {Ship|Japanese destroyer|Shiratsuyu||2} and {Ship|Japanese destroyer|Fujinami||2}, frigate {Ship|Japanese frigate|Kurahashi||2}, ocean escort ships ('kaibokan') CD-20 and CD-22, minesweeper W-2, subchasers CH-37 and CH-38 and gunboats Uji, Ataka and Tama Maru No. 7. As a result, he attacked three times by firing a total of 19 torpedoes from long range into the mass of ships at the center of the convoy.",grand escort headquarters formed late coordinate convoy implement standard doctrine escort force newly established th escort convoy command included kajiokia flagship coal burning minelayer ship japanese minelayer shirataka well destroyer ship japanese destroyer asakaze ship japanese destroyer shiratsuyu ship japanese destroyer fujinami frigate ship japanese frigate kurahashi ocean escort ship kaibokan cd cd minesweeper subchasers ch ch gunboat uji ataka tama maru result attacked three time firing total torpedo long range mass ship center convoy
{Y8A5-R9YG10NY-5935JDTT},"Refusing to just run, he defends himself as best he can while moving backwards towards home, half a mile away. Throughout the novel, Lad is victorious in battles against two thieves, a runaway bull, an ""invading Negro"", and four other dogs, including a battle against two dogs at once. Born in 1902, the real-life Lad was an unregistered collie of unknown lineage originally owned by Terhune's father. Lad, in turn, breaks the rules of perfect obedience and growls, becoming the object of punishment and taking the beating in her stead. Grosset and Dunlap reprinted the novel in new editions that were prominently featured on their children's book lists.",refusing run defends best moving backwards towards home half mile away throughout novel lad victorious battle two thief runaway bull invading negro four dog including battle two dog born real life lad unregistered collie unknown lineage originally owned terhune father lad turn break rule perfect obedience growl becoming object punishment taking beating stead grosset dunlap reprinted novel new edition prominently featured child book list
{S2N7-V3QB62KM-8335VPZF},"File:Bundesarchiv Bild 192-021, KZ Mauthausen, Offizier der Waffen-SS im Steinbruch.jpg|SS-officer in the quarry File:Bundesarchiv Bild 192-023, KZ Mauthausen, SS-Baracke.jpg|An SS barracks at Mauthausen File:Bundesarchiv Bild 192-027, KZ Mauthausen, Himmler und Eigruber.jpg|Himmler and August Eigruber, one of the chief Austrian Nazis, taken during Himmler's visit to Mauthausen. Those who survived the ordeal would often be placed in a line-up at the edge of a cliff known as ""The Parachutists Wall"" (Fallschirmspringerwand).",file bundesarchiv bild kz mauthausen offizier der waffen s im steinbruch jpg s officer quarry file bundesarchiv bild kz mauthausen s baracke jpg s barrack mauthausen file bundesarchiv bild kz mauthausen himmler und eigruber jpg himmler august eigruber one chief austrian nazi taken himmler visit mauthausen survived ordeal would often placed line edge cliff known parachutist wall fallschirmspringerwand
{W5T7-Y4NZ60TF-9817LDPA},"However, starting on the night of 29 October, sailors on {SMS|Thuringen||2} mutinied. The flooding rendered the battleship sufficiently low in the water to prevent the ship from being able to cross the Amrun Bank until 09:30 on 1 June.",however starting night october sailor sm thuringen mutinied flooding rendered battleship sufficiently low water prevent ship able cross amrun bank june
{O4A1-B0GI21LW-9317SGIQ},"In contrast, the effect of tidal shocks as a globular cluster repeatedly passes through the plane of a spiral galaxy tends to significantly accelerate core collapse. The globular star cluster 47 Tucanae, which is made up of about 1 million stars, is one of the densest globular clusters in the Southern Hemisphere. The dynamical heating effect of binary star systems works to prevent an initial core collapse of the cluster. The interaction of stars in the collapsed core region causes tight binary systems to form. The resulting star has a higher temperature than comparable stars in the cluster with the same luminosity, and thus differs from the main sequence stars formed at the beginning of the cluster.",contrast effect tidal shock globular cluster repeatedly pass plane spiral galaxy tends significantly accelerate core collapse globular star cluster tucanae made million star one densest globular cluster southern hemisphere dynamical heating effect binary star system work prevent initial core collapse cluster interaction star collapsed core region cause tight binary system form resulting star higher temperature comparable star cluster luminosity thus differs main sequence star formed beginning cluster
{W8X4-V7RL48GB-4619JBKE},"Thermographs at several locations on Johnson Creek in 1992 recorded maximum average weekly water temperatures higher than {convert|18|?C|?F} in June, July, and August, and an absolute maximum temperature of {convert|24|?C|?F}. City parks adjacent to Johnson Creek have areas devoted to marsh with shrubs, cattails, and smartweed, forested wetland, riparian woodland, open meadow, and orchard trees. In 2007 Metro bought two parcels of land totaling {convert|102|acre|m2} for preservation adjacent to Johnson Creek on Clatsop Butte, south of Foster Road near Powell Butte and Portland's Pleasant Valley neighborhood. Shortly thereafter, Johnson Creek empties into the Willamette River {convert|18.5|mi|km} above its confluence with the Columbia River, which in turn flows about another {convert|100|mi|km} to the Pacific Ocean at Astoria.",thermograph several location johnson creek recorded maximum average weekly water temperature higher convert f june july august absolute maximum temperature convert f city park adjacent johnson creek area devoted marsh shrub cattail smartweed forested wetland riparian woodland open meadow orchard tree metro bought two parcel land totaling convert acre preservation adjacent johnson creek clatsop butte south foster road near powell butte portland pleasant valley neighborhood shortly thereafter johnson creek empty willamette river convert mi km confluence columbia river turn flow another convert mi km pacific ocean astoria
{W1W0-F3ZL78DJ-9470VWDO},"The opposing ships began an artillery duel that saw the destruction of {HMS|Indefatigable|1909|2}, shortly after 17:00, and {HMS|Queen Mary||2}, less than half an hour later. The Russian ships managed to keep the distance wide enough to prevent the German battleships from being able to return fire, while still firing effectively on the German ships, and the Germans had to take several evasive maneuvers to avoid the Russian shells. Konig, at the head, completed her turn and then reduced speed to allow the vessels behind her to return to formation. A heavy shell penetrated the main armored deck toward the bow.",opposing ship began artillery duel saw destruction hm indefatigable shortly hm queen mary less half hour later russian ship managed keep distance wide enough prevent german battleship able return fire still firing effectively german ship german take several evasive maneuver avoid russian shell konig head completed turn reduced speed allow vessel behind return formation heavy shell penetrated main armored deck toward bow
{Q1B1-R1SN88PD-3959KRXP},One Japanese reviewer claimed the Impact song cultivated a heroic atmosphere for ensuing battles. A laugh track punctuates certain jokes.,one japanese reviewer claimed impact song cultivated heroic atmosphere ensuing battle laugh track punctuates certain joke
{A6K5-P2XZ04ST-3100RQUA},"Developments are thus slow at present and renewably powered vehicles very much the exception. In May 2010 the ""Vagr Atferd P2"" Pelamis 750 kW system was launched for testing by EMEC.",development thus slow present renewably powered vehicle much exception may vagr atferd p pelamis kw system launched testing emec
{C3K0-E4RY65XG-5431ZYHH},"Secretary of the Treasury Chase began distributing the notes to meet Union obligations in August 1861. This act also stipulated that prior to December 31, 1862, an individual Demand Note could be re-issued into circulation after it was presented for redemption. It allowed for Demand Notes to be issued in denominations of not less than $5 and be redeemable through the Assistant Treasurer's office at St. Louis or the bullion depository in Cincinnati. The price and value of a Demand Note depend primarily on its rarity (which location and ""for the"" handwritten or engraved) and secondarily on its condition. As early as the second week of May the Demand Notes were being quoted at a premium for sale to importers who used them in place of gold to pay customs duties.",secretary treasury chase began distributing note meet union obligation august act also stipulated prior december individual demand note could issued circulation presented redemption allowed demand note issued denomination less redeemable assistant treasurer office st louis bullion depository cincinnati price value demand note depend primarily rarity location handwritten engraved secondarily condition early second week may demand note quoted premium sale importer used place gold pay custom duty
{K2I4-H9XU15LT-4777AXNF},"Like all penguins, it is flightless, with a streamlined body and wings stiffened and flattened into flippers for a marine lifestyle. Macaroni Penguins range from the subantarctic to the Antarctic Peninsula; at least 216 breeding colonies at 50 sites have been recorded. Although some chroniclers considered him a perjurer and a traitor for crowning Stephen, none doubted his piety. It also enacted canons declaring that clergy who refused to give up their wives or concubines would be deprived of their benefices, and that any such women who did not leave the parish where they had been could be expelled and even forced into slavery.",like penguin flightless streamlined body wing stiffened flattened flipper marine lifestyle macaroni penguin range subantarctic antarctic peninsula least breeding colony site recorded although chronicler considered perjurer traitor crowning stephen none doubted piety also enacted canon declaring clergy refused give wife concubine would deprived benefice woman leave parish could expelled even forced slavery
{E3A0-F8RR59IS-2358XIBJ},"He continued working as a timber estimator and foreman for the Thompson family, who had held him as a slave. When the American Civil War began, Tubman worked for the Union Army, first as a cook and nurse, and then as an armed scout and spy. Larson points out that the two shared an unusually strong bond, and argues that Tubman - knowing the pain of a child separated from her mother - would never have intentionally caused a free family to be split apart. Near the end of her life, she lived in a home for elderly African-Americans that she had helped found years earlier. One admirer of Tubman said: ""She always came in the winter, when the nights are long and dark, and people who have homes stay in them.""",continued working timber estimator foreman thompson family held slave american civil war began tubman worked union army first cook nurse armed scout spy larson point two shared unusually strong bond argues tubman knowing pain child separated mother would never intentionally caused free family split apart near end life lived home elderly african american helped found year earlier one admirer tubman said always came winter night long dark people home stay
{F4D4-O5QD78XA-5247QBVW},"Several populations have reduced or vanished from dieback (Phytophthora cinnamomi), such as those at Two Peoples Bay Nature Reserve and Gull Rock National Park. Banksia verticillata plants are generally killed by fire and regenerate from seed.",several population reduced vanished dieback phytophthora cinnamomi two people bay nature reserve gull rock national park banksia verticillata plant generally killed fire regenerate seed
{C8L3-Y0HH12JJ-4617PQGT},"stamp, released in 1964, which was discontinued with the advent of decimal currency. Two subspecies are currently recognized, though future DNA studies may prompt reclassification. In this role they feed and care for subsequent broods and repel cuckoos or predators. The breeding male has a bright-blue forehead, ear coverts, mantle and tail, brown wings, and black throat, eye band, breast and bill. The Superb Fairywren is used as an emblem by the Bird Observation & Conservation Australia.",stamp released discontinued advent decimal currency two subspecies currently recognized though future dna study may prompt reclassification role feed care subsequent brood repel cuckoo predator breeding male bright blue forehead ear covert mantle tail brown wing black throat eye band breast bill superb fairywren used emblem bird observation conservation australia
{I5Z1-O4ZM46RW-3454CPPN},"The plan was approved in April 1975 and was due for completion for the 1976 school year. In May 2010, MTV announced there would be no third season. Formerly aligned with the Cincinnati Art Museum, it became an independent college of design in 1998. SCPA has produced notable graduates in a wide range of artistic fields, including award-winning actors, singers, directors and technicians. Councilwoman Bobbie Stern proposed the school move to Cincinnati Union Terminal, a National Historic Landmark which the Historic American Buildings Survey called ""a unique and monumental manifestation of Art Deco architecture and interior decoration"", noted for its mosaic murals depicting the history of Cincinnati and its rotunda, {convert|106|ft|m} high and {convert|110|ft|m} long, the largest semi-dome in the western hemisphere.",plan approved april due completion school year may mtv announced would third season formerly aligned cincinnati art museum became independent college design scpa produced notable graduate wide range artistic field including award winning actor singer director technician councilwoman bobbie stern proposed school move cincinnati union terminal national historic landmark historic american building survey called unique monumental manifestation art deco architecture interior decoration noted mosaic mural depicting history cincinnati rotunda convert ft high convert ft long largest semi dome western hemisphere
{J6D8-P9NS33NZ-0457TACP},"Spectators arrived from all over the country, with special trains laid on from Adelaide and Sydney. The authoritative cricket journal Wisden Cricketers' Almanack, in an obituary, wrote ""Australia has produced greater cricketers than Harry Trott, but in his day he held a place in the front rank of the world's famous players. His great-grandson, Stuart Trott, played 200 games for St Kilda and Hawthorn in the Victorian Football League between 1967 and 1977. The sporting newspaper, The Referee'' wrote ""[Trott's] bowlers felt he understood the gruelling nature of their work and that they had his sympathy in the grimmest of battles."" During the course of the Test series, a major convention was in progress to discuss the proposed federation of the Australian colonies.",spectator arrived country special train laid adelaide sydney authoritative cricket journal wisden cricketer almanack obituary wrote australia produced greater cricketer harry trott day held place front rank world famous player great grandson stuart trott played game st kilda hawthorn victorian football league sporting newspaper referee wrote trott bowler felt understood gruelling nature work sympathy grimmest battle course test series major convention progress discus proposed federation australian colony
{P4E6-V1DO81TZ-1898DAPU},"{Note_label|D|IV|none} See, for example, the song ""A lady fair of lineage high"" from Gilbert and Sullivan's Princess Ida, which describes the descent of man (but not woman!) Marked by the belief that individuals can direct human and social evolution, many progressives came to view education as the panacea for advancing social progress and for solving such problems as urbanisation, poverty, or immigration."" {Note_label|E|V|none} Geneticists studied human heredity as Mendelian inheritance, while eugenics movements sought to manage society, with a focus on social class in the United Kingdom, and on disability and ethnicity in the United States, leading to geneticists seeing this as impractical pseudoscience.",note_label iv none see example song lady fair lineage high gilbert sullivan princess ida describes descent man woman marked belief individual direct human social evolution many progressive came view education panacea advancing social progress solving problem urbanisation poverty immigration note_label v none geneticist studied human heredity mendelian inheritance eugenics movement sought manage society focus social class united kingdom disability ethnicity united state leading geneticist seeing impractical pseudoscience
{E2A7-Z5ZB32GV-1216FNRE},"In the scheme of the succession of fungal species involved in the decomposition of wood, C. micaceus is a late stage colonizer, and prefers to feed on wood that has already decomposed sufficiently to have reached ""a friable softened consistency"". A similar inference has been raised about North American species.",scheme succession fungal specie involved decomposition wood micaceus late stage colonizer prefers feed wood already decomposed sufficiently reached friable softened consistency similar inference raised north american specie
{H1W8-D9WK83HB-6609RUSX},"In 2008, USACE removed part of the Elk Creek Dam and restored Elk Creek to its original channel. Placer mining in the mid-19th century soon led to lode mining for gold. The peace did not last. Aside from dams, threats to salmon include high water temperatures. In 1904, brothers C.R. and Frank Ray built the Gold Ray Dam, a log structure, to generate electricity near Gold Hill.",usace removed part elk creek dam restored elk creek original channel placer mining mid th century soon led lode mining gold peace last aside dam threat salmon include high water temperature brother r frank ray built gold ray dam log structure generate electricity near gold hill
{W1M0-M5PZ73BV-2971ZFLY},"While the reasons for such a vengeance motif are perhaps evident, can it really be countenanced? His only two books not specifically gay themed (though containing gay characters and a somewhat gay sensibility), Boy Wonder and Fuel-Injected Dreams, were better received by critics, and more popular with readers, though he was never a bestselling novelist.",reason vengeance motif perhaps evident really countenanced two book specifically gay themed though containing gay character somewhat gay sensibility boy wonder fuel injected dream better received critic popular reader though never bestselling novelist
{H6T6-D3CK07NE-2066KULJ},"The front brakes have a diameter of 380 millimetres (15 in) with six-piston calipers and the rear brakes have a diameter of 335 millimetres (13.2 in) with four-piston calipers. A single MC12 Corsa has been modified by its owner to make it street-legal. The brakes are Brembo disc brakes with a Bosch anti-lock braking system (ABS). Work on the project was interrupted in early 1947, when Cage made a break to compose The Seasons, a ballet in one act also inspired by ideas from Indian philosophy. Years of recording are given, not years of release.",front brake diameter millimetre six piston caliper rear brake diameter millimetre four piston caliper single mc corsa modified owner make street legal brake brembo disc brake bosch anti lock braking system ab work project interrupted early cage made break compose season ballet one act also inspired idea indian philosophy year recording given year release
{S6P4-B8SH46AK-7110CWNR},"Mitchell Creek, a major tributary of Kelley Creek, enters Kelley Creek about {convert|0.5|mi|km|1} south of Johnson Creek. Studies suggest that most pollutants of Johnson Creek do not come from point sources but are washed off urban and rural land surfaces during storms. By the early 20th century, a rail line parallel to the stream encouraged further residential and commercial development. Johnson Creek and its watershed are home to life forms that, under Oregon law, have been listed as ""sensitive"" species. In the southeast, soils have a medium risk of erosion, and soils around Powell Butte and the Boring Lava Domes have ""an extremely high erodibility factor and are sensitive to ground disturbance"".",mitchell creek major tributary kelley creek enters kelley creek convert mi km south johnson creek study suggest pollutant johnson creek come point source washed urban rural land surface storm early th century rail line parallel stream encouraged residential commercial development johnson creek watershed home life form oregon law listed sensitive specie southeast soil medium risk erosion soil around powell butte boring lava dome extremely high erodibility factor sensitive ground disturbance
{D8L1-J4OF73LO-1726RHOB},"Belarus is divided into six regions (????????, ???????), which are named after the cities that serve as their administrative centers. In a statement to the media regarding Belarusian-Vatican ties, President Lukashenko stated that Orthodox and Catholic believers are the ""two main confessors in our country."" Shortly after being founded in 1900, Tuck was housed in a single building facing the Green at the center of the campus; in 1930, the institution moved into Stell, Chase, Tuck, and Woodbury Halls in its present location along the Tuck Mall. The school has growing percentages of women (34%) and minorities (19%).",belarus divided six region named city serve administrative center statement medium regarding belarusian vatican tie president lukashenko stated orthodox catholic believer two main confessor country shortly founded tuck housed single building facing green center campus institution moved stell chase tuck woodbury hall present location along tuck mall school growing percentage woman minority
{X1O6-L7DR83JW-1916LNJJ},"The Parliament is also responsible for discharging the implementation of previous budgets based on the annual report of the European Court of Auditors. Seats are allocated to member-states according to their population, with no state having more than 99, but no fewer than 5, to maintain proportionality. If the Council does not approve these, then a ""Conciliation Committee"" is formed.",parliament also responsible discharging implementation previous budget based annual report european court auditor seat allocated member state according population state fewer maintain proportionality council approve conciliation committee formed
{P2V9-I0XH77JY-4963VUHL},"An aircraft sighted and attacked Jack a few minutes later, but the convoy did not change course. The surviving ships arrived there on 9 May. Both divisions and their equipment were unloaded and the convoy sailed for Manila on 13 May, arriving on 20 May without further loss. These losses caused the convoy to be diverted to Halmahera, where the surviving soldiers and their equipment were unloaded.",aircraft sighted attacked jack minute later convoy change course surviving ship arrived may division equipment unloaded convoy sailed manila may arriving may without loss loss caused convoy diverted halmahera surviving soldier equipment unloaded
{L3B9-Y9OT86FF-8547HWQL},"He ended the series with 422 runs at 52.75. He made many starts, with 11 fifties, but was only able to capitalise and reached triple figures only once. I found him relaxed and straightforward"". Morris was widely praised for his unselfishness and his sacrifice for his new team-mate. E.W. Swanton wrote ""Morris set himself up as a No. 1 for Australia for a while to come...Arthur at his best looked out of the top draw, a left-hander with all the strokes...and what the figures do not say is that few more charming men have played for Australia , and I cannot name one who was more popular with his opponents"".",ended series run made many start fifty able capitalise reached triple figure found relaxed straightforward morris widely praised unselfishness sacrifice new team mate w swanton wrote morris set australia come arthur best looked top draw left hander stroke figure say charming men played australia name one popular opponent
{G9S6-U1ZJ24LK-7506XAIO},"To promote their cause, Bengali students organised processions and rallies in Dhaka. Political leaders such as Shamsul Huq, Shawkat Ali, Kazi Golam Mahboob, Oli Ahad, Abdul Wahed and others were arrested during the rallies. A meeting of parliament's Muslim League members, chaired by prime minister Muhammad Ali Bogra, resolved to give official recognition to Bengali. Demonstrations broke out on the night of 21 February 1954 with various halls of the University of Dhaka raising black flags in mourning. On 25 February, industrial workers in the town of Narayanganj observed a general strike.",promote cause bengali student organised procession rally dhaka political leader shamsul huq shawkat ali kazi golam mahboob oli ahad abdul wahed others arrested rally meeting parliament muslim league member chaired prime minister muhammad ali bogra resolved give official recognition bengali demonstration broke night february various hall university dhaka raising black flag mourning february industrial worker town narayanganj observed general strike
{P0C1-Z7NO12WE-2553PEYS},"Despite competition from photographers such as Irving Penn, Kertesz regained commissioned work. The magazine continued to use him in further issues, and he also took commissions from Town and Country to supplement his income.",despite competition photographer irving penn kertesz regained commissioned work magazine continued use issue also took commission town country supplement income
{K2W9-Q2EQ13SO-6769WRDW},"The lifetime of dust particles in the ring is from 100 to 1000 years, so the dust must be continuously replenished in the collisions between large bodies with sizes from 1 cm to 0.5 km and between the same large bodies and high velocity particles coming from outside the Jovian system. Ground-based observations of the rings require the largest available telescopes. The halo ring is the innermost and the vertically thickest Jovian ring. In the Thebe extension the parameter q may be even smaller. The upper limit on their size was obtained by New Horizons spacecraft.",lifetime dust particle ring year dust must continuously replenished collision large body size cm km large body high velocity particle coming outside jovian system ground based observation ring require largest available telescope halo ring innermost vertically thickest jovian ring thebe extension parameter may even smaller upper limit size obtained new horizon spacecraft
{Y4M3-C8VK91TS-3952EUQJ},"During the Tet Offensive of 1968, the communists attacked and seized control of the central city of Hu? for a month. Hoc was an alumnus of Hanoi's Commercial School, who had been stripped of a scholarship because of his mediocre academic performance.",tet offensive communist attacked seized control central city hu month hoc alumnus hanoi commercial school stripped scholarship mediocre academic performance
{P0I8-C0EL78CP-1656GXUY},"The Takelma also used deer hides for clothing. Expansive talus fields now surround the plateaus on all sides, creating slopes capable of supporting both plant and animal life. The Dwarf Woolly Meadowfoam, a plant endemic to the Table Rocks, grow near these pools. The average wind speed in the area is less than {convert|6|mph|km/h|0}, and the annual precipitation is approximately {convert|18|in|mm|-1} due to the rain shadow created by the Klamath Mountains.",takelma also used deer hide clothing expansive talus field surround plateau side creating slope capable supporting plant animal life dwarf woolly meadowfoam plant endemic table rock grow near pool average wind speed area less convert mph km annual precipitation approximately convert mm due rain shadow created klamath mountain
{V2G0-W3LS79DE-1224YYYH},"The French attributed the attack to the VNQDD and reacted by apprehending all the party members they could find: between three and four hundred men were rounded up, including 36 government clerks, 13 French government officials, 36 schoolteachers, 39 merchants, 37 landowners and 40 military personnel. One of the arguments presented for large-scale violence was that the French response to the Bazin assassination meant that the party's strength could decline in the long term.",french attributed attack vnqdd reacted apprehending party member could find three four hundred men rounded including government clerk french government official schoolteacher merchant landowner military personnel one argument presented large scale violence french response bazin assassination meant party strength could decline long term
{H2U1-K2UW41FE-4609OEXB},"Designed by Henry Holland, it was initially opened to pedestrians in November 1771, and to vehicle traffic in 1772. The location on a bend in the river makes the bridge a hazard to shipping, and it has been closed many times due to collisions. The bridge was poorly designed and dangerous both to its users and to passing shipping, and boats often collided with it. On May 31, 1985, an outbreak of 43 tornadoes struck northeastern Ohio, western and central Pennsylvania, New York, and southern Ontario, killing 88 people. In order to approve the move to the new site, the NRC required PermaGrain to provide an inventory of all their cobalt-60 sources, dispose of a damaged source, and dispose of any other sources not mechanically certified.",designed henry holland initially opened pedestrian november vehicle traffic location bend river make bridge hazard shipping closed many time due collision bridge poorly designed dangerous user passing shipping boat often collided may outbreak tornado struck northeastern ohio western central pennsylvania new york southern ontario killing people order approve move new site nrc required permagrain provide inventory cobalt source dispose damaged source dispose source mechanically certified
{R7F8-T3SE31NT-4847NUGZ},"In a final effort, the three rhinos were united in Cincinnati. Some conservationists hope that Sumatran Rhinos may still survive in Burma, though it is considered unlikely. Drawings of the animal, and a written description, were sent to the naturalist Joseph Banks, then president of the Royal Society of London, who published a paper on the specimen that year.",final effort three rhino united cincinnati conservationist hope sumatran rhino may still survive burma though considered unlikely drawing animal written description sent naturalist joseph bank president royal society london published paper specimen year
{K2L8-N6XN15HM-3830CPFI},"In addition, a single isolated upper molar from the Early Oligocene of Pakistan has been tentatively assigned to D. chimaera. All sites where fossils of Dermotherium have been found probably developed in forested environments and the fossil species probably were forest dwellers like living colugos, but whether they already had the gliding adaptations of the living species is unknown. Dermotherium is a genus of fossil mammals closely related to the living colugos, a small group of gliding mammals from Southeast Asia.",addition single isolated upper molar early oligocene pakistan tentatively assigned chimaera site fossil dermotherium found probably developed forested environment fossil specie probably forest dweller like living colugo whether already gliding adaptation living specie unknown dermotherium genus fossil mammal closely related living colugo small group gliding mammal southeast asia
{D4Y7-B2KZ97HN-7000WWZD},"The Cedars is located on the north shore of the Saint Lawrence River, about {convert|45|km|mi} from the center of modern Montreal, to the southwest of the western tip of the island of Montreal, from which it is separated by the Ottawa River. General Arnold, who was meeting with the retreating Continental Army command at Sorel at the time, returned to Montreal when the news reached him and set about organizing a larger relief force. Out of all the main sub-camps of Mauthausen-Gusen only Gusen III was to be evacuated. In October 1941, several huts were separated from the Gusen sub-camp by barbed wire and turned into a separate Prisoner of War Labour Camp (Kriegsgefangenenarbeitslager).",cedar located north shore saint lawrence river convert km mi center modern montreal southwest western tip island montreal separated ottawa river general arnold meeting retreating continental army command sorel time returned montreal news reached set organizing larger relief force main sub camp mauthausen gusen gusen iii evacuated october several hut separated gusen sub camp barbed wire turned separate prisoner war labour camp kriegsgefangenenarbeitslager
{D5P6-J7ZR56JJ-5698KHCX},"It led to favorable media exposures for Prabhupada and his followers, and brought the Hare Krishna movement to the wider attention of the American public. Almost everyone who came wore bright or unusual costumes: tribal robes, Mexican ponchos, Indian kurtas, ""God's-eyes,"" feathers, and beads. Swamiji's use of the Hare Krishna Mantra is already known throughout the United States. He wrote: The Haight-Ashbury district is soon to be honored by the presence of His Holiness, A. C. Bhaktivedanta Swami, who will conduct daily classes in the Bhagavad Gita, discussions, chanting, playing instruments, and devotional dancing in a small temple in the neighborhood. As the Hare Krishna movement's popularity with the Haight-Ashbury community continued to increase, Prabhupada and followers chanting and distributing prasad became a customary sight at important events in the locale.",led favorable medium exposure prabhupada follower brought hare krishna movement wider attention american public almost everyone came wore bright unusual costume tribal robe mexican poncho indian kurta god eye feather bead swamiji use hare krishna mantra already known throughout united state wrote haight ashbury district soon honored presence holiness c bhaktivedanta swami conduct daily class bhagavad gita discussion chanting playing instrument devotional dancing small temple neighborhood hare krishna movement popularity haight ashbury community continued increase prabhupada follower chanting distributing prasad became customary sight important event locale
{L8N4-V9AP34RX-5704COFR},"He was already a receiver, or auditor and administrator, in the treasury of Normandy, and he served as treasurer for both realms, moving with the king and court between England and Normandy. The exact nature of the conspiracy is obscure, and it is unclear what prompted it. The bishop spent most of his life in debt, but in the year he died he managed to clear it with his son's help.",already receiver auditor administrator treasury normandy served treasurer realm moving king court england normandy exact nature conspiracy obscure unclear prompted bishop spent life debt year died managed clear son help
{D4B9-P2QN10BM-0014PJSP},"They are called the Hungarian period, the French period, the American period and, toward the end of his life, the International period. In 1941, the Kertesz couple were designated as enemy aliens because of World War II (Hungary was fighting on the side of the Axis powers). Despite the honor, he turned the offer down. Despite his mother's dying in early 1933, Kertesz married Elizabeth on 17 June 1933.",called hungarian period french period american period toward end life international period kertesz couple designated enemy alien world war ii hungary fighting side axis power despite honor turned offer despite mother dying early kertesz married elizabeth june
{Y0E5-R0LQ97OH-4368LWYW},On average Minnesota has an F5 tornado once every 25 years. They get their name from the location where they usually make their turn to the north; near the panhandles of Oklahoma and Texas.,average minnesota f tornado every year get name location usually make turn north near panhandle oklahoma texas
{J9R1-E2YS66XG-2752AXWG},"Though Lad has never seen sheep, he instinctively herds them together while keeping Melisande under control. Originally aimed towards adults, the novel was a best-seller and gained critical acclaim in the adult fiction market.",though lad never seen sheep instinctively herd together keeping melisande control originally aimed towards adult novel best seller gained critical acclaim adult fiction market
{B1O4-D2GV83CH-9408YWOD},"It appears to be sedentary in parts of its range and locally nomadic in other parts; however, the species has been little studied. The specific epithet, cyanotis, means ""blue-eared"" and combines cyano-/?????- ""blue"" with otis, a Latinised form of ????, the Greek genitive of ous/??? ""ear"". Following the short tour for No Code, the band went into the studio in 1997 to record its follow-up. It came from just being let out of the gates.""",appears sedentary part range locally nomadic part however specie little studied specific epithet cyanotis mean blue eared combine cyano blue otis latinised form greek genitive ous ear following short tour code band went studio record follow came let gate
{H3I1-A4LK69UJ-4192RKNW},"On Nov 2, 1941 the Orizaba left Norfolk, Va.,for Halifax, NS where it joined 5 other U.S. Navy transports. Departed New York on April 7, 1942 on second voyage to Bombay during the second world war. After calls at Samoa, Noumea, Brisbane, and Milne Bay, she returned to the west coast in March 1944, only to depart again for another Central Pacific run. On June 15 again underway in convoy.",nov orizaba left norfolk va halifax n joined navy transport departed new york april second voyage bombay second world war call samoa noumea brisbane milne bay returned west coast march depart another central pacific run june underway convoy
{Q8X8-M7GS70AL-8365XGJC},"A secondary outflanking movement would be made inland, over the higher ground, which was usually coral cliffs covered by Kunai grass and rising as high as {convert|4000|ft|m}. This became the pattern, with the Japanese preferring to withdraw rather than suffer heavy casualties. Rebuilt after the Great Baltimore Fire of 1904, the building with its four-sided clocktower would be a landmark for decades on Baltimore's Inner Harbor waterfront. The USRA directed the operations of the Old Bay Line and the rival Chesapeake line for the duration of the war and more than a year thereafter, until March 1, 1920.",secondary outflanking movement would made inland higher ground usually coral cliff covered kunai grass rising high convert ft became pattern japanese preferring withdraw rather suffer heavy casualty rebuilt great baltimore fire building four sided clocktower would landmark decade baltimore inner harbor waterfront usra directed operation old bay line rival chesapeake line duration war year thereafter march
{G2G5-Q4PA00PN-1983VMMA},"Nesbitt's three sisters all became teachers and his sister-in-law is Victoria Forbes-Adam, the director of the Coalition Against Child Soldiers. In 2008, he portrayed Pontius Pilate in The Passion, a BBC/HBO adaptation of the last week in the life of Jesus. He stayed at university for a year before dropping out. He had only just completed Bloody Sunday when he was offered the part and was unsure whether he wanted to take on such a demanding role so soon after playing Ivan Cooper. Nesbitt is a patron of Wave, a charity set up to support those traumatised by the Troubles.",nesbitt three sister became teacher sister law victoria forbes adam director coalition child soldier portrayed pontius pilate passion bbc hbo adaptation last week life jesus stayed university year dropping completed bloody sunday offered part unsure whether wanted take demanding role soon playing ivan cooper nesbitt patron wave charity set support traumatised trouble
